message_content,prelabel,label,cleaned_text,has_caps,has_phone,is_kiswahili_sheng
"Congratulations!  Dear Applicant, USAID Kenya is pleased to inform you that you have been shortlisted among other candidates for the next phase of our recruitment process based on your impressive profile. The next phase of the recruitment process entails an online interview alongside document verification (upon receipt of this offer). For convenience and transparency of our recruitment process, we have contracted the East African Staffing Agency, an independent body that partners with local and international institutions to provide interviews and document verification services. Through their PROSPER PROGRAM, the agency will provide you with an online platform for your interview as well as certificate verification upon registering with them.  On successful registration, you will receive an interview link containing the basic skill test in your line of profession through the email address. The interview is based on a normal skill test (aptitude test) designed to determine your level of preparedness to the demands of the particular job applied for.  Once you complete the test online, you will need to SAVE your responses to enable the system automatically generate and display your results offhand. Successful candidates will be required to avail the following while picking offer letters:  1) Original and copies of your academic certificates (to be verified); 2) Original and copy of your ID or Passport; 3) Passport size photo (colored); 4) Copies of your NHIF and NSSF cards; and 5) Bank Account details.  Details on remunerations will be contained in an individual’s job offer letter.  To register for PROSPER Program, you are required to submit a refundable fee of KES 1,980 to East African Staffing Agency Coordinator on 0798 691 090 (Richard Nyamai) and subsequently send the transaction message (containing the transaction code) through this email, to help initiate your registration with PROSPER PROGRAM, and to subsequently facilitate your online interviews and certificate verification by the recruiting agency. The registration shall be closed by end of business day of 16th September, 2024 (5.00p.m.). However, the test link shall be processed for individuals on first come, first served basis.  In case you face difficulty sending in your registration fee, please reach out through email to get assistance.  NOTE THE FOLLOWING: • After sending the transaction code (for the registration fee), you shall receive a scanned receipt in your email for the payment made, and your registration status, alongside the test link. • When you receive the link to the Aptitude Test through the mail (upon successful registration), make sure you attend to the skill test within 24 hours, failure to which, the link shall expire. Make an inquiry in case of a delayed email response for your registration (past 24 hours upon sending registration fee). • At the end of the interview session, the result will be generated and displayed offhand as a PASS or FAIL). In case you fail the test, a pop-up icon prompting you to claim your registration fee will appear. Make sure you click on it to reclaim your registration fee.  Regards,  Dr. Sylvia Matende, USAID Kenya  Cc: Mr. Reinhardt Brown. E.A.S.A.  From: mercy obara <obaramercy3@gmail.com> Sent: Sunday, August 18, 2024 4:58 AM To: usaidke@outlook.com <usaidke@outlook.com> Subject: APPLICATION FOR PROCUREMENT AND SUPPLY CHAIN INTERNSHIP.   Show quoted text",2: High-risk scam,scam,congratulation dear applicant usaid kenya pleased inform shortlist candidate phase recruitment process base impressive profile phase recruitment process entail online interview alongside document verification receipt offer convenience transparency recruitment process contract east african staffing agency independent body partner local international institution provide interview document verification service prosper program agency provide online platform interview certificate verification register successful registration receive interview link contain basic skill test line profession email address interview base normal skill test aptitude test design determine level preparedness demand particular job apply complete test online need save response enable system automatically generate display result offhand successful candidate require avail follow pick offer letter original copy academic certificate verify original copy passport passport size photo color copy nhif nssf card bank account detail detail remuneration contain individual job offer letter register prosper program require submit refundable fee kes east african staffing agency coordinator richard nyamai subsequently send transaction message contain transaction code email help initiate registration prosper program subsequently facilitate online interview certificate verification recruiting agency registration shall close end business day september test link shall process individual come serve basis case face difficulty send registration fee reach email assistance note following send transaction code registration fee shall receive scanned receipt email payment registration status alongside test link receive link aptitude test mail successful registration sure attend skill test hour failure link shall expire inquiry case delay email response registration past hour send registration fee end interview session result generate display offhand pass fail case fail test pop icon prompt claim registration fee appear sure click reclaim registration fee regard matende usaid mercy obara send sunday august usaidke usaidke subject application procurement supply chain internship quote text,True,False,False
"Hello madam LEAH, I have sent MTC for 8.8m via Western Union kindly clear my container M.T.C. CODE 25371,Ref no 66275&PIN 6661, CALL 0789480654 DR ADAM JUMA TZ.Samahani,nimekosea huo ujumbe kutuma kwako una siri za kazi ufute naelekea mombasa nikipata mali yangu ikiwa salama ntarudisha shukran.unaitwa nani mwezangu?",2: High-risk scam,scam,hello madam leah send mtc western union kindly clear container code ref pin adam juma samahani nimekosea una siri ufute mombasa nikipata mali yangu ikiwa salama unaitwa,True,False,True
"The Lord is my strength and my defense; he has\nbecome my salvation, Psalms 118:14, Reply with\n44 to spread this message of Encouragement.\nTo entertain your callers with blessed is the one\nwho takes refuge in the LORD"" dial *811*608#""",0: Legit (Low-risk),legit,lord strength defense salvation psalm reply spread message encouragement entertain caller bless take refuge lord dial,True,False,False
"Dear Subscriber, you have successfully subscribed to 21869_ FunscafeGames_Kshs15_PerDay .To unsubscribe dial *456*20#",0: Legit (Low-risk),legit,dear subscriber successfully subscribe unsubscribe dial,True,False,False
"Hello Madam Rehema,I  have sent 7:6M Via W/UNION,Clear 3 Containers   K.P.A pin:6411  K.R.A PIN:{PH25G315}Secret Word[APE] Dr. Ribe 0102523506.\n",2: High-risk scam,scam,hello madam rehema send union clear container pin pin secret word ape ribe,True,False,False
"Hi,\nKES 50 received, patapesa Freebet. Your Freebet balance is KES 50\n\nWin Upto 1,000,000 in freebet \n\n link : https://patapesa.ke/ STOP *456*9*5#",2: High-risk scam,scam,kes receive patapesa freebet freebet balance kes win upto freebet link stop,True,False,False
Lucky Lucky!! Everyday Lucky!!\nYou've got a Free 1000 KES Cash Bag!\nSuper Easy To Withdraw!!\n\nNottingham Forest vs Arsena\nwww.kessbet.com STOP *456*9*5#,2: High-risk scam,scam,lucky lucky everyday lucky get free kes cash bag super easy withdraw nottingham forest arsena stop,True,False,False
"'God is our refuge and STRENGTH💪, a very PRESENT help in times of trouble.🙏To set this message as your Jambo Card reply with 20. To stop receiving these messages reply with Stop.",0: Legit (Low-risk),legit,god refuge strength present help time trouble set message jambo card reply stop receive message reply stop,True,False,False
"MPESA TBGG6XQY Confirmed\nYou will receive  Ksh 29,000 hii Jioni\n\nUnlock your win! \n\nBONYEZA *795# \n\nUwe mshindi WETU jioni\n\n100% Guaranteed WIN",0: Legit (Low-risk),legit,mpesa confirm receive ksh unlock win bonyeza uwe mshindi wetu jioni guarantee win,True,False,False
"Dear  Customer\nTALA   LOAN is now available to all M-PESA USERS,From:\n10,000\n20,000\n50,000\n250,000\nPayment;10 to 20 Months.To apply \nCall-0104511051",2: High-risk scam,scam,dear customer tala loan available pesa user payment month apply,True,False,False
Your package has been held for delivery due to an incorrect ad'dress Please submit an updated address: https://linkr.it/2Da4Pv,2: High-risk scam,scam,package hold delivery incorrect dress submit update address,True,False,False
"MPESA\nTA41Z1Z1RNYV Confirmed.You have received Ksh5,530.00 from HASSAN JUMA 0754578168 on 22/01/25 .New M-PESA balance is Ksh(LOCKED). To unlock Dial *(......)\n\n",2: High-risk scam,scam,mpesa confirm receive new pesa balance ksh lock unlock dial,True,False,False
You can learn more about our safety features for if and when you decide to drive t.uber.com/u_safe Reply STOP 2 to +1 415-237-0403 to unsubscribe.,2: High-risk scam,scam,learn safety feature decide drive reply stop unsubscribe,True,False,False
You could make Ksh 283 an hour on the road in Nairobi. Finish your account sign-up to start making money.* t.uber.com/lJ8929 Reply STOP 2 to +1 415-237-0403 to unsubscribe.,2: High-risk scam,scam,ksh hour road nairobi finish account sign start make money reply stop unsubscribe,True,False,False
"🔥🎁Get FREE 50 Mbs data, Reply with YES and successfully bill to set\n👍Success is getting what you want..\n💖Happiness is wanting what you get.\nas your call signature. To stop receiving reply STOP.",2: High-risk scam,scam,free mbs datum reply yes successfully bill set success get want happiness want signature stop receive reply stop,True,False,False
No fees at 22Bet! The only Kenyan casino with 0% transaction commission. Deposit now and have more for you to play! https://22bet.co.ke/\nSTOP *456*9*5#,2: High-risk scam,scam,fee kenyan casino transaction commission deposit play stop,True,False,False
Jingle all the way into the Holiday spirit  with a Christmas Tune.  with a Christmas Tune.  Dial *811# option 0 to subscribe!\nJingle all the way into the Holiday spirit  with a Christmas Tune.  with a Christmas Tune.  Dial *811# option 0 to subscribe!,0: Legit (Low-risk),legit,jingle way holiday spirit christmas tune christmas tune dial option subscribe jingle way holiday spirit christmas tune christmas tune dial option subscribe,True,False,False
"SIKU ISIISHE KAMA HUJANYAKUA PAWA CASH\nUkiwa na 50bob Tunaimultiply hadi SH300,000+\nUsizubae Rafiki!\n-\nDIAL *249# & PICK\n1\n2\n3\n4\n5\n6\n7\nSTOP*456*9*5#",0: Legit (Low-risk),legit,siku cash ukiwa tunaimultiply hadi usizubae rafiki dial pick stop,True,False,False
2025,0: Legit (Low-risk),legit,empty,False,False,False
You could make Ksh 256 an hour in Nairobi. Activate your account and drive whenever you want.* t.uber.com/lJ8929 Reply STOP 2 to +1 415-237-0403 ,2: High-risk scam,scam,ksh hour nairobi activate account drive want reply stop,True,False,False
"Hey, do you have problem with missing marks, incomplete marks or want to upgrade results in your transcript?",0: Legit (Low-risk),legit,hey problem miss mark incomplete mark want upgrade result transcript,False,False,False
"May mercy, peace and love be multiplied to you, Jude 1:2. Reply with 55 to spread this message of Strength. To stop reply with Stop",0: Legit (Low-risk),legit,mercy peace love multiply jude reply spread message strength stop reply stop,True,False,False
"Notice Dear tenants, Effectively from this month all rent should be made on EQUITYBANK  paybill no:247247 Account no :7770185996730.",2: High-risk scam,scam,notice dear tenant effectively month rent equitybank paybill account,True,False,False
"4 11 1 Chronicles 16:11 Look to the LORD and\nhis strength; seek his face always."" Reply with\n13 to set as your signature. Reply with Stop to\nstop receivng this message""",0: Legit (Low-risk),legit,chronicle look lord strength seek face reply set signature reply stop stop receivng message,True,False,False
"Dear Tenant,rent payment is now via BUY GOODS TILL 4536810(PAYLINK SYSTEMS)due to issues with our account. PAY ON TIME No other payment accepted.\nBy Management.",2: High-risk scam,scam,dear tenant rent payment buy good till paylink system issue account pay time payment accept management,True,False,False
"Hello madam Grace have sent 4.8M via western union, clear containers secret wordblue"" M.T.C.N password is (34582BMWM) Call/sms 0782565062  Dr:ALEX JUMA""",2: High-risk scam,scam,hello madam grace send western union clear container secret wordblue password sms,True,False,False
"#HAPPY VALENTINES NA QM!\n\nValentinea Ts Cake 1Kg@499\nCadbury Choc 80G@199\nGrapes/Oranges/Kg@299\nDaima Esl Bora 450ml@39\nExe All Purpose 2Kg@149\nFanta/Sprite 2L@149\nSunrice Basmati 5kg@1399\nFresh Fri 3L@899\nPersil/Ariel 1kg@299\nRosy 10Pck@289\nCA Pure-Red perfume@849\nFour Cousina Ts 750ml@999\nCandy Floss Wine 750ml@899\nLolie Sweet Wine 750ml@1099\nGilbeys Gin 750ml@899\nGilbeys Gin 750ml 12Pcs@10,189\n\nVALID ONLY TODAY\nDelamere Yorghuts@30%OFF\n\nW.S.L (T&C Apply)\n STOP *456*9*5#",2: High-risk scam,scam,happy valentine valentinea cake cadbury choc grape orange daima esl bora exe purpose fanta sprite sunrice basmati fresh fri persil rosy pure red perfume cousina candy floss wine lolie sweet wine gilbey gin gilbey gin valid today delamere yorghut apply stop,True,False,False
AirtelMoney You have received ZMW 400.00 from 773591766 Ernest Musonda.Dial *115# to check your new Bal. TID: PP241209.1217.M68004.,0: Legit (Low-risk),legit,airtelmoney receive zmw ernest musonda dial check new bal tid,True,False,False
HII 1 MILLION TUNAPEANA LEO ITAKUSAIDIA KUKUZA BIASHARA YAKO!!  USIPOTEZE MUDA!!  DIAL *501# UTOKE NA PESA TASLIMU!  WATU WANASHINDA KILA DAKIKA!  STOP*456*9*5#,0: Legit (Low-risk),legit,hii million tunapeana leo yako usipoteze muda dial utoke pesa taslimu watu wanashinda kila dakika stop,True,False,False
"Dear Subscriber, you dont have any Active subscription for 22024_Citron Games_Ksh15_PerDay service",0: Legit (Low-risk),legit,dear subscriber active subscription service,True,False,False
"Dear Customer,  Reply with1 to set Kenya National Anthem Instrumental by Kenya National Anthem Instrumental as your Skiza Tune.   ",0: Legit (Low-risk),legit,dear customer reply set kenya national anthem instrumental kenya national anthem instrumental skiza tune,True,False,False
"Dear Client, we have received your package from STANDARD CHARTERED BANK LIMITED (CARDS),under Ref# G4SWBSCB0107745,PKG: 1,WT: 0.01.G4S Kenya Ltd. To track click https://t.ly/3EGOQ , or android app: bit.ly/38a57qg .STOP. 4569*5#.",2: High-risk scam,scam,dear client receive package standard chartered bank limited card ref pkg kenya ltd track click android app bit stop,True,False,False
Congratulations! Your CV has passed. You can get 38000-58000 in a day. please click to contact: wa.me/254113041745,2: High-risk scam,scam,congratulation pass day click contact,True,False,False
"The Lord is my strength and my defense; he has become my salvation, Psalms 118:14, Reply with 44 to spread this message of Encouragement. To entertain your callers with blessed is the one who takes refuge in the LORD"" dial *811*608#""",0: Legit (Low-risk),legit,lord strength defense salvation psalm reply spread message encouragement entertain caller bless take refuge lord dial,True,False,False
Congratulations! Welcome to funcafegames service. Please click now and Play Games https://shorturl.at/HMUVW,2: High-risk scam,scam,congratulation welcome funcafegames service click play game,True,False,False
"SGI69Y17TZ Confirmed.You have received ksh2,990.00 From \nBAKARI KAZUNGU on 20/7/24.New M-PESA balance is Ksh(LOCKED).",2: High-risk scam,scam,confirm receive bakari kazungu new pesa balance ksh locked,True,False,False
"Samahani! Huo ujumbe sio wako nimekosea nambari. Unazo siri zangu za biashara, ufute nitashukuru. Niandikie majina na nambari ile itapokea soda.yako 0756259146Hello madam SUSAN,i have sent 6.8M via western union,clear containers(JX821) secret word blue, password  M.T.C.N.(32262MW) D.R JUMA 0756259146TZ.",2: High-risk scam,scam,samahani sio wako unazo siri zangu biashara ufute majina nambari ile itapokea soda yako susan send western union clear container secret word blue password juma,True,False,True
'The LORD bless you and keep you🙏.To spread this message hope reply with 7.To stop receiving this message reply with STOP.,0: Legit (Low-risk),legit,lord bless spread message hope reply stop receive message reply stop,True,False,False
"Love one another, just as I have loved you, John 13:34. Reply with 11 to spread this message of hope. To entertain your callers with Be kind and compassionate to one another"" dial *811*812#""",0: Legit (Low-risk),legit,love love reply spread message hope entertain caller kind compassionate dial,True,False,False
"Forgiving one another as God in Christ forgave you, Ephesians 4:32, Reply with 7 to spread this message of strength. To entertain your callers with Be faithful in prayer""",0: Legit (Low-risk),legit,forgive god christ forgive ephesian reply spread message strength entertain caller faithful prayer,True,False,False
